car_id,brand,model,year,mileage,fuel_type,transmission,sale_month,zip_prefix,price
CAR_344,Honda,Model_H,2024,90665,Hybrid,Manual,12,100,11860.5
CAR_345,Mercedes,Model_M,2018,88996,Electric,Automatic,12,100,30823.4
CAR_346,Honda,Model_H,2019,79789,Diesel,Manual,3,100,5000.0
CAR_347,Ford,Model_F,2024,9135,Hybrid,Manual,7,100,18748.5
CAR_348,BMW,Model_B,2022,84920,Hybrid,Automatic,5,100,37661.0
CAR_349,Ford,Model_F,2013,32785,Hybrid,Manual,10,100,5000.0
CAR_350,BMW,Model_B,2014,37881,Petrol,Manual,11,100,24538.9
CAR_351,Audi,Model_A,2023,93916,Hybrid,Manual,1,100,40021.4
CAR_352,Toyota,Model_T,2018,60512,Diesel,Automatic,11,100,5000.0
CAR_353,BMW,Model_B,2015,98801,Diesel,Manual,2,100,22202.9
CAR_354,Toyota,Model_T,2020,128463,Electric,Manual,8,100,5000.0
CAR_355,Tesla,Model_T,2014,40793,Electric,Automatic,3,100,24713.7
CAR_356,BMW,Model_B,2013,102822,Petrol,Automatic,7,100,18876.8
CAR_357,Honda,Model_H,2019,128595,Electric,Automatic,1,100,5000.0
CAR_358,Tesla,Model_T,2016,32290,Diesel,Automatic,3,100,32435.0
CAR_359,Mercedes,Model_M,2017,149187,Hybrid,Manual,10,100,19635.3
CAR_360,Honda,Model_H,2017,24900,Petrol,Manual,8,100,5000.0
CAR_361,Honda,Model_H,2013,59620,Hybrid,Manual,3,100,5000.0
CAR_362,Audi,Model_A,2019,16217,Petrol,Automatic,12,100,36839.3
CAR_363,Mercedes,Model_M,2018,55869,Petrol,Automatic,6,100,31818.1
CAR_364,Audi,Model_A,2012,84310,Hybrid,Automatic,8,100,17333.0
CAR_365,BMW,Model_B,2021,81878,Electric,Manual,8,100,36861.2
CAR_366,Mercedes,Model_M,2019,69552,Electric,Automatic,11,100,34034.8
CAR_367,Audi,Model_A,2023,145611,Electric,Automatic,9,100,31575.9
CAR_368,Mercedes,Model_M,2017,78050,Petrol,Manual,8,100,28846.0
CAR_369,Mercedes,Model_M,2011,110505,Diesel,Manual,9,100,13226.5
CAR_370,Toyota,Model_T,2014,39971,Petrol,Automatic,2,100,5000.0
CAR_371,Mercedes,Model_M,2010,146492,Electric,Manual,4,100,8739.8
CAR_372,Audi,Model_A,2012,134274,Diesel,Automatic,11,100,10602.599999999999
CAR_373,Toyota,Model_T,2011,33712,Electric,Manual,6,100,5000.0
CAR_374,Audi,Model_A,2016,27525,Hybrid,Manual,10,100,31078.5
CAR_375,Tesla,Model_T,2012,69038,Petrol,Automatic,11,100,19237.2
CAR_376,Ford,Model_F,2014,143120,Hybrid,Automatic,9,100,5000.0
CAR_377,Tesla,Model_T,2010,46003,Hybrid,Manual,12,100,18176.7
CAR_378,Ford,Model_F,2016,115511,Electric,Manual,12,100,5000.0
CAR_379,Toyota,Model_T,2011,134776,Hybrid,Manual,4,100,5000.0
CAR_380,Ford,Model_F,2017,25337,Diesel,Manual,3,100,5000.0
CAR_381,Audi,Model_A,2021,88112,Diesel,Manual,3,100,34801.8
CAR_382,Toyota,Model_T,2024,48277,Diesel,Automatic,9,100,14054.3
CAR_383,Audi,Model_A,2015,102014,Electric,Manual,12,100,20938.6
CAR_384,BMW,Model_B,2021,94876,Electric,Manual,9,100,36033.4
CAR_385,Mercedes,Model_M,2015,137597,Diesel,Manual,3,100,19656.3
CAR_386,Audi,Model_A,2020,52287,Diesel,Manual,11,100,37263.3
CAR_387,Mercedes,Model_M,2019,50568,Diesel,Manual,2,100,35659.2
CAR_388,Audi,Model_A,2014,53704,Petrol,Manual,6,100,25884.6
CAR_389,Honda,Model_H,2010,58599,Diesel,Manual,8,100,5000.0
CAR_390,Toyota,Model_T,2019,75979,Electric,Automatic,10,100,5000.0
CAR_391,Mercedes,Model_M,2020,66743,Petrol,Manual,6,100,35380.7
CAR_392,Tesla,Model_T,2019,47067,Petrol,Manual,8,100,34419.3
CAR_393,Audi,Model_A,2023,76591,Hybrid,Automatic,2,100,41999.9
CAR_394,Tesla,Model_T,2016,41152,Hybrid,Manual,5,100,27992.8
CAR_395,Mercedes,Model_M,2018,30042,Hybrid,Manual,7,100,36253.8
CAR_396,Honda,Model_H,2016,45478,Diesel,Manual,5,100,5000.0
CAR_397,Tesla,Model_T,2016,110499,Petrol,Automatic,3,100,22239.1
CAR_398,BMW,Model_B,2012,102271,Hybrid,Manual,5,100,15737.9
CAR_399,Audi,Model_A,2019,5433,Hybrid,Manual,4,100,37650.7
CAR_400,Audi,Model_A,2014,148494,Electric,Automatic,1,100,13194.599999999999
CAR_401,Honda,Model_H,2017,39096,Petrol,Manual,8,100,5000.0
CAR_402,Honda,Model_H,2021,124757,Electric,Manual,5,100,5000.0
CAR_403,Toyota,Model_T,2023,80299,Petrol,Automatic,9,100,9895.099999999999
CAR_404,Tesla,Model_T,2023,101676,Diesel,Automatic,5,100,37261.4
CAR_405,Ford,Model_F,2011,22961,Petrol,Automatic,5,100,5000.0
CAR_406,Audi,Model_A,2014,69388,Electric,Automatic,10,100,21763.2
CAR_407,BMW,Model_B,2014,41171,Petrol,Manual,5,100,25914.9
CAR_408,Tesla,Model_T,2020,106289,Electric,Automatic,6,100,31724.1
CAR_409,Honda,Model_H,2020,110625,Diesel,Automatic,6,100,5000.0
CAR_410,BMW,Model_B,2012,136986,Hybrid,Automatic,10,100,12293.4
CAR_411,Mercedes,Model_M,2017,141556,Petrol,Automatic,4,100,20071.4
CAR_412,BMW,Model_B,2023,9330,Electric,Automatic,12,100,46673.0
CAR_413,Ford,Model_F,2017,109512,Electric,Automatic,6,100,5000.0
CAR_414,Honda,Model_H,2014,141450,Petrol,Automatic,8,100,5000.0
CAR_415,Audi,Model_A,2023,31473,Hybrid,Manual,12,100,46568.7
CAR_416,Honda,Model_H,2021,68986,Petrol,Manual,5,100,8107.4
CAR_417,Ford,Model_F,2015,36042,Diesel,Manual,12,100,5000.0
CAR_418,BMW,Model_B,2011,58445,Diesel,Manual,12,100,17994.5
CAR_419,Mercedes,Model_M,2016,76410,Petrol,Manual,5,100,26946.0
CAR_420,Audi,Model_A,2024,148684,Diesel,Automatic,5,100,36848.6
CAR_421,BMW,Model_B,2017,43336,Electric,Manual,1,100,32086.4
CAR_422,Tesla,Model_T,2023,6031,Electric,Manual,8,100,47797.9
CAR_423,Tesla,Model_T,2018,48959,Petrol,Automatic,6,100,32182.1
CAR_424,Tesla,Model_T,2014,80246,Hybrid,Automatic,11,100,23593.4
CAR_425,Honda,Model_H,2010,26335,Hybrid,Automatic,5,100,5000.0
CAR_426,Audi,Model_A,2024,77096,Petrol,Manual,10,100,43583.4
CAR_427,BMW,Model_B,2013,122794,Petrol,Automatic,1,100,16698.6
CAR_428,Honda,Model_H,2020,48853,Hybrid,Automatic,12,100,6771.7
CAR_429,Mercedes,Model_M,2019,76753,Petrol,Automatic,8,100,32298.7
CAR_430,Audi,Model_A,2018,107995,Diesel,Manual,8,100,25959.5
CAR_431,Tesla,Model_T,2022,36904,Diesel,Automatic,4,100,41467.6
CAR_432,Ford,Model_F,2024,87688,Petrol,Manual,8,100,9275.199999999999
CAR_433,Ford,Model_F,2015,46805,Petrol,Manual,5,100,5000.0
CAR_434,BMW,Model_B,2012,40871,Petrol,Manual,5,100,23622.9
CAR_435,Ford,Model_F,2020,115422,Hybrid,Manual,2,100,5000.0
CAR_436,Mercedes,Model_M,2021,104341,Diesel,Manual,1,100,34339.9
CAR_437,Tesla,Model_T,2016,71279,Electric,Automatic,3,100,25096.1
CAR_438,Honda,Model_H,2016,42676,Petrol,Automatic,10,100,5000.0
CAR_439,BMW,Model_B,2011,70831,Petrol,Manual,5,100,18364.9
CAR_440,Mercedes,Model_M,2010,119400,Hybrid,Manual,5,100,9114.0
CAR_441,Honda,Model_H,2012,9049,Petrol,Automatic,2,100,5000.0
CAR_442,BMW,Model_B,2017,92081,Petrol,Automatic,3,100,25794.9
CAR_443,Mercedes,Model_M,2023,40683,Hybrid,Manual,9,100,45873.7
CAR_444,BMW,Model_B,2015,24230,Hybrid,Automatic,10,100,30418.0
CAR_445,Tesla,Model_T,2011,59980,Hybrid,Automatic,1,100,18460.0
CAR_446,Honda,Model_H,2023,149537,Hybrid,Manual,10,100,5000.0
CAR_447,Ford,Model_F,2021,104262,Electric,Automatic,1,100,5000.0
CAR_448,Ford,Model_F,2010,91624,Hybrid,Manual,6,100,5000.0
CAR_449,Ford,Model_F,2021,136172,Hybrid,Manual,2,100,5000.0
CAR_450,Audi,Model_A,2014,27287,Hybrid,Automatic,6,100,26771.3
CAR_451,Toyota,Model_T,2017,113976,Diesel,Manual,10,100,5000.0
CAR_452,Ford,Model_F,2019,91383,Diesel,Automatic,10,100,5000.0
CAR_453,Audi,Model_A,2012,14959,Electric,Manual,8,100,26309.1
CAR_454,Mercedes,Model_M,2017,94654,Hybrid,Manual,4,100,25018.6
CAR_455,BMW,Model_B,2020,60194,Diesel,Automatic,9,100,34029.6
CAR_456,BMW,Model_B,2011,75915,Petrol,Manual,3,100,17288.5
CAR_457,Toyota,Model_T,2014,64133,Electric,Automatic,2,100,5000.0
CAR_458,Audi,Model_A,2018,36403,Hybrid,Manual,8,100,34616.7
CAR_459,Tesla,Model_T,2017,35352,Diesel,Manual,7,100,33766.8
CAR_460,Ford,Model_F,2014,14940,Diesel,Automatic,10,100,5000.0
CAR_461,Tesla,Model_T,2022,56028,Electric,Manual,9,100,39721.2
CAR_462,Audi,Model_A,2010,131466,Petrol,Automatic,3,100,9659.4
CAR_463,Toyota,Model_T,2019,54388,Petrol,Automatic,2,100,5000.0
CAR_464,Honda,Model_H,2023,89827,Hybrid,Automatic,11,100,10824.3
CAR_465,BMW,Model_B,2024,85530,Electric,Manual,5,100,42891.0
CAR_466,Toyota,Model_T,2020,80608,Diesel,Automatic,6,100,5432.2
CAR_467,Toyota,Model_T,2022,53291,Hybrid,Manual,8,100,9581.9
CAR_468,BMW,Model_B,2019,149974,Petrol,Automatic,2,100,23933.6
CAR_469,Honda,Model_H,2013,43975,Petrol,Manual,12,100,5000.0
CAR_470,Toyota,Model_T,2023,115742,Diesel,Manual,8,100,7572.799999999999
CAR_471,Toyota,Model_T,2022,135736,Petrol,Automatic,1,100,5000.0
CAR_472,BMW,Model_B,2019,20204,Electric,Automatic,6,100,37414.6
CAR_473,Honda,Model_H,2020,82005,Electric,Manual,4,100,5000.0
CAR_474,Mercedes,Model_M,2024,141158,Diesel,Manual,4,100,37823.2
CAR_475,Toyota,Model_T,2017,51278,Petrol,Manual,5,100,5000.0
CAR_476,Ford,Model_F,2019,118507,Electric,Manual,3,100,5000.0
CAR_477,Tesla,Model_T,2019,73128,Hybrid,Automatic,4,100,31138.2
CAR_478,Honda,Model_H,2017,70687,Hybrid,Manual,5,100,5000.0
CAR_479,Tesla,Model_T,2022,28994,Petrol,Manual,6,100,42395.6
CAR_480,Toyota,Model_T,2017,75079,Hybrid,Manual,6,100,5000.0
CAR_481,Toyota,Model_T,2017,87246,Electric,Manual,10,100,5000.0
CAR_482,Audi,Model_A,2024,110708,Hybrid,Manual,6,100,37851.2
CAR_483,Tesla,Model_T,2016,62326,Diesel,Manual,6,100,26563.4
CAR_484,BMW,Model_B,2020,28060,Electric,Automatic,1,100,39897.0
CAR_485,Mercedes,Model_M,2024,84701,Petrol,Automatic,1,100,41980.9
CAR_486,Tesla,Model_T,2011,93996,Diesel,Manual,7,100,15060.4
CAR_487,BMW,Model_B,2014,135926,Diesel,Automatic,4,100,18169.4
CAR_488,Mercedes,Model_M,2017,102832,Electric,Automatic,10,100,23781.8
CAR_489,Mercedes,Model_M,2019,61912,Petrol,Manual,6,100,32454.800000000003
CAR_490,Mercedes,Model_M,2014,26749,Hybrid,Automatic,9,100,27752.1
CAR_491,Mercedes,Model_M,2010,34863,Petrol,Automatic,2,100,18517.7
CAR_492,Audi,Model_A,2013,128114,Electric,Manual,1,100,15634.599999999999
CAR_493,Mercedes,Model_M,2022,37801,Hybrid,Manual,11,100,41652.9
CAR_494,Mercedes,Model_M,2018,132908,Diesel,Automatic,4,100,25707.199999999997
CAR_495,Tesla,Model_T,2012,146541,Diesel,Automatic,2,100,11854.9
CAR_496,Toyota,Model_T,2013,59184,Electric,Automatic,11,100,5000.0
CAR_497,BMW,Model_B,2022,98679,Hybrid,Automatic,9,100,34719.1
CAR_498,BMW,Model_B,2020,43952,Hybrid,Automatic,5,100,37115.8
CAR_499,BMW,Model_B,2010,13165,Petrol,Manual,4,100,19220.5
CAR_500,Honda,Model_H,2019,21817,Hybrid,Manual,4,100,8388.3
CAR_501,Mercedes,Model_M,2012,116241,Petrol,Automatic,11,100,13764.9
CAR_502,BMW,Model_B,2023,58869,Diesel,Automatic,3,100,43990.1
CAR_503,BMW,Model_B,2011,131945,Electric,Automatic,11,100,9046.5
CAR_504,Audi,Model_A,2013,60979,Petrol,Automatic,8,100,21323.1
CAR_505,Toyota,Model_T,2016,148206,Diesel,Automatic,9,100,5000.0
CAR_506,BMW,Model_B,2017,94301,Diesel,Manual,7,100,28159.9
CAR_507,Mercedes,Model_M,2015,15968,Hybrid,Automatic,5,100,30155.2
CAR_508,BMW,Model_B,2013,106431,Petrol,Automatic,8,100,19105.9
CAR_509,Ford,Model_F,2020,124896,Hybrid,Automatic,5,100,5000.0
CAR_510,Honda,Model_H,2021,15699,Hybrid,Manual,6,100,11954.1
CAR_511,Tesla,Model_T,2011,60444,Hybrid,Automatic,11,100,16225.599999999999
CAR_512,Toyota,Model_T,2011,36033,Diesel,Automatic,10,100,5000.0
CAR_513,Audi,Model_A,2021,28275,Petrol,Manual,3,100,39866.5
CAR_514,Ford,Model_F,2016,24202,Diesel,Automatic,1,100,5000.0
CAR_515,Tesla,Model_T,2014,109763,Hybrid,Automatic,10,100,20934.699999999997
CAR_516,Honda,Model_H,2022,55085,Diesel,Manual,11,100,8745.5
CAR_517,Mercedes,Model_M,2022,133344,Diesel,Manual,8,100,33469.6
CAR_518,BMW,Model_B,2023,69330,Diesel,Automatic,9,100,40190.0
CAR_519,Mercedes,Model_M,2015,74975,Electric,Manual,4,100,24185.5
CAR_520,Mercedes,Model_M,2015,130190,Diesel,Manual,2,100,17451.0
CAR_521,Ford,Model_F,2024,5739,Electric,Manual,1,100,20735.1
CAR_522,Mercedes,Model_M,2012,34421,Electric,Manual,5,100,22297.9
CAR_523,BMW,Model_B,2015,18481,Electric,Automatic,4,100,30333.9
CAR_524,Toyota,Model_T,2014,127578,Electric,Automatic,9,100,5000.0
CAR_525,BMW,Model_B,2010,74107,Electric,Manual,8,100,13114.3
CAR_526,Ford,Model_F,2023,125747,Electric,Automatic,2,100,5000.0
CAR_527,Honda,Model_H,2012,42644,Petrol,Manual,4,100,5000.0
CAR_528,Honda,Model_H,2022,149771,Electric,Automatic,5,100,5000.0
CAR_529,Tesla,Model_T,2021,77127,Diesel,Manual,10,100,36819.3
CAR_530,BMW,Model_B,2023,35974,Electric,Automatic,1,100,43063.6
CAR_531,Ford,Model_F,2018,20724,Electric,Manual,8,100,5000.0
CAR_532,Toyota,Model_T,2012,108964,Petrol,Manual,4,100,5000.0
CAR_533,Honda,Model_H,2016,97674,Electric,Manual,11,100,5000.0
CAR_534,Tesla,Model_T,2011,22923,Diesel,Manual,12,100,22273.7
CAR_535,Mercedes,Model_M,2020,108686,Hybrid,Automatic,9,100,33067.4
CAR_536,Toyota,Model_T,2013,25692,Hybrid,Manual,6,100,5000.0
CAR_537,Honda,Model_H,2022,23285,Diesel,Manual,4,100,12353.5
CAR_538,BMW,Model_B,2012,53377,Diesel,Automatic,12,100,19184.3
CAR_539,Tesla,Model_T,2019,139232,Hybrid,Automatic,12,100,24344.8
CAR_540,Toyota,Model_T,2024,115848,Hybrid,Automatic,1,100,8879.199999999999
CAR_541,Tesla,Model_T,2021,7549,Petrol,Automatic,9,100,44678.1
CAR_542,Honda,Model_H,2021,143494,Electric,Automatic,1,100,5000.0
CAR_543,BMW,Model_B,2022,60804,Electric,Manual,2,100,41304.6
CAR_544,Ford,Model_F,2014,72905,Petrol,Manual,6,100,5000.0
CAR_545,Audi,Model_A,2013,121625,Electric,Manual,3,100,17116.5
CAR_546,Audi,Model_A,2013,141332,Hybrid,Manual,1,100,14381.8
CAR_547,Audi,Model_A,2022,24461,Diesel,Manual,11,100,45175.9
CAR_548,BMW,Model_B,2022,105930,Diesel,Manual,1,100,36959.0
CAR_549,Audi,Model_A,2024,68087,Electric,Automatic,2,100,42540.3
CAR_550,Toyota,Model_T,2020,120859,Petrol,Automatic,7,100,5000.0
CAR_551,Mercedes,Model_M,2015,46817,Hybrid,Manual,11,100,26811.3
CAR_552,Honda,Model_H,2015,98734,Electric,Manual,9,100,5000.0
CAR_553,Tesla,Model_T,2017,84136,Petrol,Automatic,6,100,27305.4
CAR_554,Toyota,Model_T,2014,77743,Petrol,Automatic,10,100,5000.0
CAR_555,BMW,Model_B,2010,44307,Diesel,Automatic,7,100,15618.3
CAR_556,BMW,Model_B,2010,101088,Petrol,Manual,12,100,10878.199999999999
CAR_557,Audi,Model_A,2013,38821,Electric,Automatic,4,100,25899.9
CAR_558,Audi,Model_A,2012,81511,Diesel,Automatic,1,100,17939.9
CAR_559,Toyota,Model_T,2013,13973,Hybrid,Manual,7,100,5000.0
CAR_560,Tesla,Model_T,2023,60813,Electric,Manual,6,100,42508.7
CAR_561,BMW,Model_B,2020,86226,Electric,Automatic,5,100,34205.4
CAR_562,BMW,Model_B,2014,7942,Electric,Manual,9,100,28041.8
CAR_563,BMW,Model_B,2023,73100,Petrol,Manual,4,100,41081.0
CAR_564,Mercedes,Model_M,2018,110605,Petrol,Manual,10,100,27358.5
CAR_565,Honda,Model_H,2021,52444,Diesel,Manual,8,100,8642.599999999999
CAR_566,Tesla,Model_T,2012,49546,Electric,Automatic,5,100,19874.4
CAR_567,Toyota,Model_T,2020,96847,Petrol,Manual,1,100,5000.0
CAR_568,BMW,Model_B,2012,47240,Diesel,Manual,2,100,21493.0
CAR_569,Honda,Model_H,2016,62976,Hybrid,Manual,4,100,5000.0
CAR_570,Ford,Model_F,2013,86799,Hybrid,Manual,9,100,5000.0
CAR_571,Tesla,Model_T,2016,149544,Electric,Automatic,9,100,17740.6
CAR_572,Mercedes,Model_M,2014,116902,Diesel,Manual,11,100,19916.8
CAR_573,Ford,Model_F,2015,27386,Diesel,Automatic,2,100,5000.0
CAR_574,Mercedes,Model_M,2014,52223,Electric,Manual,2,100,25007.7
CAR_575,Toyota,Model_T,2014,126916,Diesel,Manual,5,100,5000.0
CAR_576,Honda,Model_H,2021,97141,Petrol,Automatic,10,100,5000.0
CAR_577,Mercedes,Model_M,2024,96409,Electric,Automatic,10,100,42144.1
CAR_578,Audi,Model_A,2018,15784,Petrol,Automatic,4,100,37594.6
CAR_579,Audi,Model_A,2011,95099,Diesel,Manual,5,100,15500.1
CAR_580,Ford,Model_F,2021,11488,Diesel,Automatic,7,100,11653.2
CAR_581,Honda,Model_H,2012,29179,Petrol,Automatic,11,100,5000.0
CAR_582,Honda,Model_H,2022,23104,Hybrid,Manual,2,100,13356.6
CAR_583,Honda,Model_H,2017,59702,Diesel,Automatic,5,100,5000.0
CAR_584,Ford,Model_F,2011,121304,Diesel,Automatic,12,100,5000.0
CAR_585,Audi,Model_A,2021,140931,Hybrid,Automatic,7,100,28313.9
CAR_586,Honda,Model_H,2013,20325,Electric,Automatic,6,100,5000.0
CAR_587,Tesla,Model_T,2014,40804,Hybrid,Automatic,9,100,26270.6
CAR_588,Audi,Model_A,2024,99087,Diesel,Manual,2,100,40921.3
CAR_589,BMW,Model_B,2012,55736,Hybrid,Manual,6,100,21864.4
CAR_590,BMW,Model_B,2014,7124,Petrol,Manual,10,100,30487.6
CAR_591,Tesla,Model_T,2020,65633,Hybrid,Automatic,5,100,33800.7
CAR_592,Honda,Model_H,2020,7055,Diesel,Manual,5,100,10437.5
CAR_593,Mercedes,Model_M,2018,83162,Petrol,Manual,10,100,31472.8
CAR_594,Ford,Model_F,2020,31267,Petrol,Automatic,2,100,8538.3
CAR_595,Toyota,Model_T,2014,71564,Petrol,Automatic,7,100,5000.0
CAR_596,BMW,Model_B,2010,41050,Electric,Manual,6,100,17621.0
CAR_597,Mercedes,Model_M,2013,81705,Petrol,Manual,4,100,20419.5
CAR_598,BMW,Model_B,2019,46087,Petrol,Automatic,12,100,35802.3
CAR_599,Toyota,Model_T,2018,148979,Petrol,Automatic,7,100,5000.0
CAR_600,Toyota,Model_T,2023,64834,Electric,Manual,1,100,11333.599999999999
CAR_601,Tesla,Model_T,2015,136972,Diesel,Manual,12,100,19546.8
CAR_602,Audi,Model_A,2021,83564,Diesel,Automatic,2,100,36576.6
CAR_603,Mercedes,Model_M,2012,22926,Electric,Automatic,8,100,25224.4
CAR_604,Ford,Model_F,2019,104335,Petrol,Automatic,2,100,5000.0
CAR_605,BMW,Model_B,2021,130336,Diesel,Manual,6,100,29409.4
CAR_606,Toyota,Model_T,2014,70583,Electric,Manual,5,100,5000.0
CAR_607,Tesla,Model_T,2019,26393,Hybrid,Automatic,7,100,36972.7
CAR_608,Ford,Model_F,2024,110506,Diesel,Manual,1,100,7135.4
CAR_609,Tesla,Model_T,2019,32069,Diesel,Manual,12,100,38342.1
CAR_610,Honda,Model_H,2020,62742,Petrol,Manual,8,100,5000.0
CAR_611,Honda,Model_H,2021,135478,Hybrid,Automatic,4,100,5000.0
CAR_612,Audi,Model_A,2012,40759,Electric,Automatic,11,100,20113.1
CAR_613,Toyota,Model_T,2019,20122,Petrol,Manual,10,100,8467.8
CAR_614,BMW,Model_B,2017,7594,Petrol,Automatic,10,100,33493.6
CAR_615,Audi,Model_A,2012,50778,Diesel,Automatic,6,100,20504.2
CAR_616,Mercedes,Model_M,2012,116902,Hybrid,Automatic,10,100,14392.8
CAR_617,Ford,Model_F,2011,149468,Petrol,Automatic,6,100,5000.0
CAR_618,Toyota,Model_T,2023,142074,Petrol,Manual,11,100,5000.0
CAR_619,Honda,Model_H,2012,12582,Diesel,Manual,7,100,5000.0
CAR_620,Mercedes,Model_M,2016,12625,Diesel,Automatic,3,100,31385.5
CAR_621,BMW,Model_B,2020,7949,Diesel,Manual,6,100,40766.1
CAR_622,Audi,Model_A,2016,49838,Hybrid,Automatic,2,100,27544.2
CAR_623,BMW,Model_B,2018,148180,Petrol,Automatic,1,100,23925.0
CAR_624,BMW,Model_B,2012,132586,Hybrid,Automatic,8,100,12615.4
CAR_625,Tesla,Model_T,2019,59667,Petrol,Manual,1,100,34311.3
CAR_626,Ford,Model_F,2021,53943,Petrol,Automatic,6,100,10452.7
CAR_627,Tesla,Model_T,2020,142882,Diesel,Manual,2,100,27383.8
CAR_628,BMW,Model_B,2021,71041,Diesel,Automatic,5,100,36297.9
CAR_629,BMW,Model_B,2013,6362,Hybrid,Manual,3,100,27378.8
CAR_630,Honda,Model_H,2021,85601,Petrol,Automatic,5,100,5000.0
CAR_631,BMW,Model_B,2018,87307,Petrol,Automatic,9,100,29651.3
CAR_632,Ford,Model_F,2024,57310,Electric,Automatic,9,100,15028.0
CAR_633,Mercedes,Model_M,2016,20664,Electric,Manual,6,100,33314.6
CAR_634,Mercedes,Model_M,2016,45675,Petrol,Manual,6,100,30317.5
CAR_635,Ford,Model_F,2023,36349,Electric,Manual,5,100,14842.1
CAR_636,Honda,Model_H,2023,85783,Diesel,Automatic,1,100,10053.699999999999
CAR_637,Honda,Model_H,2012,68850,Diesel,Automatic,4,100,5000.0
CAR_638,Ford,Model_F,2022,149052,Electric,Automatic,10,100,5000.0
CAR_639,Tesla,Model_T,2020,26785,Diesel,Automatic,2,100,40089.5
CAR_640,Ford,Model_F,2023,12700,Diesel,Manual,8,100,15669.0
CAR_641,Audi,Model_A,2013,55202,Hybrid,Automatic,2,100,23486.8
CAR_642,Toyota,Model_T,2011,50022,Electric,Automatic,3,100,5000.0
CAR_643,Mercedes,Model_M,2019,108070,Electric,Manual,2,100,30427.0
CAR_644,Honda,Model_H,2024,125034,Diesel,Manual,1,100,7210.5999999999985
CAR_645,Ford,Model_F,2014,60643,Hybrid,Manual,8,100,5000.0
CAR_646,Ford,Model_F,2013,128040,Electric,Automatic,2,100,5000.0
CAR_647,Ford,Model_F,2012,103781,Electric,Manual,11,100,5000.0
CAR_648,Tesla,Model_T,2016,59857,Petrol,Automatic,10,100,27673.3
CAR_649,Toyota,Model_T,2023,11216,Diesel,Manual,9,100,17026.4
CAR_650,Honda,Model_H,2021,66911,Hybrid,Automatic,1,100,6726.9
CAR_651,Honda,Model_H,2018,97049,Petrol,Manual,1,100,5000.0
CAR_652,BMW,Model_B,2012,60453,Hybrid,Automatic,12,100,19097.7
CAR_653,Audi,Model_A,2016,112087,Diesel,Automatic,12,100,22166.3
CAR_654,Tesla,Model_T,2010,41314,Diesel,Automatic,4,100,15946.599999999999
CAR_655,Ford,Model_F,2013,54575,Diesel,Manual,2,100,5000.0
CAR_656,BMW,Model_B,2010,23386,Hybrid,Manual,8,100,19902.4
CAR_657,Audi,Model_A,2010,75561,Diesel,Manual,7,100,16171.9
CAR_658,Toyota,Model_T,2013,32286,Electric,Automatic,5,100,5000.0
CAR_659,Honda,Model_H,2022,60170,Hybrid,Manual,1,100,9713.0
CAR_660,Mercedes,Model_M,2023,101109,Electric,Manual,2,100,38113.1
CAR_661,Toyota,Model_T,2014,132877,Petrol,Automatic,11,100,5000.0
CAR_662,Mercedes,Model_M,2016,116462,Electric,Manual,3,100,21802.8
CAR_663,Audi,Model_A,2024,56044,Diesel,Manual,5,100,45797.6
CAR_664,Mercedes,Model_M,2018,119809,Petrol,Automatic,5,100,25048.1
CAR_665,Mercedes,Model_M,2010,17834,Diesel,Automatic,2,100,18345.6
CAR_666,Tesla,Model_T,2021,38580,Electric,Manual,4,100,42006.0
CAR_667,Audi,Model_A,2020,69889,Diesel,Automatic,11,100,35772.1
CAR_668,Ford,Model_F,2016,143147,Diesel,Manual,8,100,5000.0
CAR_669,Mercedes,Model_M,2019,28978,Petrol,Automatic,6,100,38772.2
CAR_670,BMW,Model_B,2010,37608,Diesel,Manual,12,100,18037.2
CAR_671,Honda,Model_H,2024,90391,Hybrid,Automatic,12,100,10976.9
CAR_672,Audi,Model_A,2024,68213,Hybrid,Automatic,9,100,42219.7
CAR_673,Toyota,Model_T,2023,28371,Electric,Automatic,5,100,14314.9
CAR_674,Toyota,Model_T,2019,80189,Electric,Automatic,4,100,5000.0
CAR_675,Toyota,Model_T,2010,77820,Electric,Automatic,1,100,5000.0
CAR_676,Toyota,Model_T,2021,10324,Diesel,Manual,12,100,14732.6
CAR_677,Audi,Model_A,2014,41451,Diesel,Automatic,4,100,25998.9
CAR_678,Toyota,Model_T,2020,47352,Hybrid,Automatic,1,100,6427.8
CAR_679,Mercedes,Model_M,2010,40048,Petrol,Manual,6,100,18868.2
CAR_680,BMW,Model_B,2015,100552,Hybrid,Manual,9,100,23492.8
CAR_681,Toyota,Model_T,2012,146878,Petrol,Manual,2,100,5000.0
CAR_682,Honda,Model_H,2021,7290,Electric,Automatic,5,100,13507.0
CAR_683,Audi,Model_A,2013,74993,Electric,Manual,6,100,21001.7
CAR_684,Ford,Model_F,2024,86102,Petrol,Manual,3,100,12579.8
CAR_685,Ford,Model_F,2011,7051,Petrol,Automatic,8,100,5000.0
CAR_686,Toyota,Model_T,2014,46941,Diesel,Automatic,3,100,5000.0
CAR_687,Honda,Model_H,2014,126191,Electric,Manual,8,100,5000.0
CAR_688,Audi,Model_A,2020,55923,Petrol,Manual,9,100,36748.7
CAR_689,Toyota,Model_T,2022,95030,Hybrid,Manual,2,100,6547.0
CAR_690,Honda,Model_H,2013,94199,Petrol,Automatic,10,100,5000.0
